,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster,id
182,0.715,0.327,0,-11.814,1,0.033,0.782,0.000344,0.625,0.713,84.369,146400,4,7,0yjNmllr3Ew6f97TqPuEqa
183,0.451,0.55,1,-8.137,1,0.262,0.0108,0.0,0.0737,0.594,80.001,227960,4,4,2aIdVb8v9KTpEZnftkz2mD
184,0.473,0.735,9,-8.921,1,0.0296,0.0603,0.0,0.15,0.754,132.506,169800,4,3,20MBLB1TCm3tQK3XZlHXTK
185,0.838,0.616,8,-6.502,1,0.0433,0.575,0.0,0.0785,0.971,131.719,128307,4,0,2cdzutoqFK6sfW6exi7oXh
186,0.739,0.576,1,-12.024,1,0.0472,0.122,0.00206,0.0482,0.78,108.81,260427,4,1,2Wb9ejnmy27DUTUe9YF5Ew
187,0.495,0.629,4,-6.817,1,0.0431,0.695,0.0,0.164,0.545,118.515,183120,4,0,0hgWgToJgb7O1tT12YWRCz
188,0.652,0.698,10,-4.667,0,0.042,0.00112,0.000115,0.0886,0.47,96.021,202067,4,5,5Q0Nhxo0l2bP3pNjpGJwV1
189,0.637,0.189,7,-10.726,1,0.0471,0.721,0.0,0.0939,0.695,120.142,255002,4,0,4FdDorlbJTVHcH3djLbIfn
190,0.665,0.695,0,-5.763,1,0.0532,0.347,0.0,0.106,0.707,90.119,227387,4,1,6zMUIb4uce1CzpbjR3vMdN
191,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,211067,4,5,3MjUtNVVq3C8Fn0MP3zhXa
192,0.456,0.609,11,-11.767,1,0.068,0.275,0.0198,0.108,0.682,84.441,209800,4,3,6FEKEO3y7QFcMwoGeR0GtU
193,0.466,0.759,8,-4.978,0,0.199,0.0521,0.0,0.0587,0.328,160.033,264373,4,4,519tXYJVcrpEMqV2BMbh6E
194,0.826,0.647,5,-6.306,0,0.0491,0.0277,1.52e-06,0.298,0.872,102.017,223000,4,5,3dFwpxh2yH7C7p9BGEKLVB
195,0.678,0.717,0,-6.188,1,0.0499,0.149,1.64e-05,0.219,0.85,112.625,166707,4,1,3GTW5dViDQ4jNsLWmekX9I
196,0.374,0.0889,4,-17.475,1,0.0356,0.931,6.88e-06,0.111,0.211,96.677,145133,4,2,6bnFjTW3EnMG4BwreDnSHK
197,0.907,0.917,5,-5.464,0,0.0778,0.12,0.0475,0.039,0.906,108.21,246240,4,5,76as3dkOkHGMAvwmaKXPMD
198,0.7,0.695,7,-4.973,1,0.0897,0.00629,0.0,0.0319,0.633,122.028,203333,4,3,12lZTPlXwUtrQuhEty6098
199,0.666,0.298,0,-16.948,1,0.0316,0.0779,0.000359,0.0847,0.554,102.548,297333,4,9,22tE4KeWpg4R7REusR84eO
200,0.362,0.343,3,-8.925,0,0.0312,0.828,1.95e-05,0.119,0.257,136.15,235720,4,8,4jPKdEJ5DNYv08C0BXaC11
201,0.646,0.77,2,-6.596,0,0.226,0.00249,0.0,0.0715,0.681,99.165,236133,4,4,5IVuqXILoxVWvWEPm82Jxr
202,0.628,0.257,4,-9.916,1,0.0379,0.826,0.0,0.0902,0.566,125.966,184880,4,2,2GoyYuGRulwK0NLmcCycmk
203,0.695,0.268,5,-13.877,0,0.0527,0.327,7.19e-06,0.131,0.367,85.753,177086,4,8,672QCsnpLdBXTdocwJW5tD
204,0.642,0.156,9,-16.998,1,0.0376,0.114,0.000103,0.105,0.658,119.743,182533,4,0,2XqTTDg835sjCyyFEvhYyr
205,0.554,0.237,0,-15.468,1,0.0325,0.9,0.191,0.19,0.637,104.094,148787,3,11,25hLJJoW3MVBNJjETKq3y3
206,0.509,0.485,1,-9.957,1,0.0316,0.594,0.00256,0.277,0.574,137.903,130507,3,11,4pvHoNisb1NWUgvVBDXkX4
207,0.395,0.843,8,-4.476,1,0.0374,0.00483,0.0,0.0404,0.481,112.423,212067,4,3,0nnwn7LWHCAu09jfuH1xTA
208,0.956,0.745,11,-4.753,0,0.12,0.206,0.0,0.0615,0.912,107.075,228240,4,5,04KTF78FFg8sOHC1BADqbY
209,0.79,0.536,1,-6.192,1,0.11,0.495,0.0,0.111,0.536,119.904,256653,4,1,6gpEUabUe4Qtc0jek4BC50
210,0.791,0.605,9,-13.386,0,0.044,0.023,0.00857,0.303,0.683,116.445,198600,4,5,2xZ9rv7rB2tRwXXPuQV62j
211,0.787,0.635,6,-6.277,1,0.117,0.0457,0.0,0.266,0.598,87.99,211000,4,3,5h9pB5af60LWJBrG1HCHsU
212,0.596,0.581,9,-10.915,1,0.0384,0.679,0.0,0.0701,0.878,127.262,176333,4,0,6WrSjCCJyjaRCncpQiN4R8
213,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333,4,10,5GorCbAP4aL0EJ16frG2hd
214,0.735,0.824,10,-4.143,0,0.036,0.615,0.0,0.158,0.726,100.202,211666,4,5,7C86DVl6REN8VPeGEMOf9q
215,0.777,0.601,2,-5.931,1,0.126,0.0406,0.00201,0.0348,0.68,97.911,261973,4,1,3XKIUb7HzIF1Vu9usunMzc
216,0.533,0.376,9,-11.913,0,0.0393,0.0302,0.248,0.0926,0.187,165.007,259947,4,8,2EqlS6tkEnglzr7tkKAAYD
217,0.856,0.755,7,-8.55,1,0.183,0.221,0.000279,0.104,0.805,132.382,121800,4,3,2nAR2OjaGIXesjm7Kq7Kzu
218,0.722,0.605,7,-8.042,1,0.0708,0.254,4.04e-06,0.159,0.635,127.025,159587,4,3,73x9NfEflWI3qdIMCcxGqe
219,0.56,0.825,11,-3.862,1,0.0379,0.323,0.0,0.161,0.268,94.931,237493,4,3,4w1lzcaoZ1IC2K5TwjalRP
220,0.801,0.641,8,-9.097,0,0.0565,0.00444,3.54e-05,0.105,0.829,93.773,211533,4,5,3AeQv8d6mhPuD2dmnpI5jB
221,0.584,0.367,6,-9.638,0,0.0328,0.55,1.38e-05,0.0818,0.588,120.175,176293,4,8,1JO1xLtVc8mWhIoE3YaCL0
222,0.374,0.825,9,-3.805,0,0.0561,0.49,0.0,0.0585,0.487,145.701,134733,4,10,59uVL70mVMC70500N90m0c
223,0.414,0.167,9,-16.519,1,0.0484,0.804,0.0,0.117,0.384,133.45,207240,4,2,6ZSTinOwx5dKFYc6iYyGDn
224,0.484,0.312,2,-13.522,1,0.0535,0.724,1.65e-06,0.0601,0.598,205.981,166827,4,10,3XWiy9JEQ4iyqCzIqqdQu3
225,0.8,0.875,11,-4.952,0,0.0338,0.0615,2.79e-06,0.13,0.882,100.033,233533,4,5,1nRwyxNsqCLeA17qR8Nfxx
226,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,262533,4,3,5fVZC9GiM4e8vu99W0Xf6J
227,0.432,0.471,3,-12.26,1,0.0473,0.422,0.0,0.141,0.783,203.27,173400,4,10,2hb6LFp0TwBjkhf37od4G3
228,0.662,0.507,5,-8.238,1,0.118,0.257,0.0,0.0465,0.676,86.412,223440,4,1,68vgtRHr7iZHpzGpon6Jlo
229,0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975,239027,4,3,2goLsvvODILDzeeiT4dAoR
230,0.73,0.602,6,-3.782,0,0.206,0.362,3.69e-06,0.169,0.927,97.954,221133,4,4,69XUpOpjzDKcfdxqZebGiI
231,0.526,0.509,7,-10.893,1,0.0628,0.6,0.0,0.144,0.497,138.318,515867,4,9,2QgWuCtBpNIpl5trmKCxRf
232,0.311,0.0264,0,-21.644,1,0.037,0.731,0.00205,0.156,0.139,120.653,260666,4,2,0SxFyA4FqmEQqZVuAlg8lf
233,0.733,0.664,8,-6.163,1,0.295,0.102,0.0,0.191,0.557,148.005,288133,4,4,3iL2l5gUqyPS6vDwJFgJTR
234,0.402,0.205,6,-11.232,1,0.038,0.758,0.0,0.147,0.42,143.994,189027,4,2,1jCsCYgzQQHk3bDJDuFbNi
235,0.62,0.559,2,-10.568,1,0.037,0.716,0.435,0.133,0.527,129.4,345680,4,6,1r3kj1yMff7ilIsR7hpvUo
236,0.731,0.837,9,-8.673,1,0.0477,0.000287,0.15,0.0978,0.832,135.603,222747,4,3,5FKkbyGm42hw1y08l2knlO
237,0.201,0.458,2,-7.687,1,0.0298,0.904,0.000339,0.126,0.399,174.852,143920,4,10,3vwqUuBytMCDYn0MTqVMF4
238,0.682,0.819,7,-5.402,1,0.085,0.375,0.0,0.333,0.662,129.43,198333,4,3,0W1IOQx9EEZM30edmVs0Q4
239,0.554,0.82,2,-5.035,1,0.0296,0.0186,4.91e-05,0.161,0.752,79.147,228933,4,1,16gvJsVyauI16RqmOrwJJk
240,0.921,0.659,2,-4.852,0,0.25,0.26,6.82e-05,0.216,0.663,97.055,214227,4,4,2bvwaRaRVF3inbXIig555h
241,0.744,0.453,5,-11.977,1,0.0348,0.627,0.421,0.0898,0.122,103.773,239960,4,6,1PEqh7awkpuepLBSq8ZwqD
242,0.581,0.78,4,-7.053,1,0.0567,0.508,1.07e-05,0.0799,0.561,123.711,203680,4,1,7t382qeT7lyWG3X3R9ThQH
243,0.568,0.495,1,-8.964,1,0.0299,0.353,0.0,0.0839,0.303,128.234,281067,4,9,7ySbfLwdCwl1EM0zNCJZ38
244,0.337,0.247,3,-11.02,1,0.0299,0.936,8.77e-05,0.545,0.278,112.527,157760,4,2,1jTkRvUHQhh2v77G5KOyYW
245,0.482,0.681,0,-9.114,1,0.0263,0.588,0.683,0.405,0.963,81.997,132173,4,6,1iXx0IlX5j33jyumZjBWU4
246,0.758,0.462,5,-8.952,0,0.0482,0.79,1.25e-05,0.17,0.726,120.004,160027,4,8,60DbxCJXFG9ZryHHvUPTXG
247,0.712,0.862,5,-4.612,0,0.0378,0.0525,0.0,0.093,0.809,95.051,206200,4,5,6YgV0EF8xJMZz0Zm6BTaT4
248,0.477,0.675,0,-6.771,1,0.0276,0.471,0.0,0.741,0.715,98.156,166173,4,7,3dgyDSKfzaNBtlZuUxc8IW
249,0.742,0.405,0,-15.627,0,0.0433,0.0611,0.00601,0.0718,0.762,125.481,323307,4,8,6OADGew7LIa4msMBoFAPpm
250,0.704,0.707,1,-6.537,0,0.0391,0.539,0.00106,0.318,0.761,93.145,294787,4,5,6sHsXIJoEN5JpdkGMQDJxt
251,0.245,0.293,4,-10.361,1,0.0303,0.817,0.0,0.177,0.344,168.984,161373,3,11,5KG2ahk1cONbHvg3dBdTbx
252,0.777,0.471,1,-12.655,1,0.0834,0.221,0.0,0.3,0.905,122.458,180667,4,0,4Z0K8WzmzsPpX0Po6qMfEh
253,0.17,0.387,11,-12.791,1,0.0436,0.781,0.0,0.243,0.246,187.468,201253,4,2,5ZHOiRqKOzgFMfMAu8cwzp
254,0.556,0.517,9,-8.769,1,0.0287,0.307,0.00115,0.077,0.779,169.938,251253,4,10,68K0qD0VDqdm0eWXsGqnvM
255,0.544,0.84,0,-10.409,1,0.0627,0.25,0.0,0.167,0.743,79.264,212000,4,1,4d6FHaOlHLo4sGpMXaexho
256,0.509,0.774,6,-4.054,1,0.0338,0.00189,0.000549,0.143,0.0824,116.529,264707,4,9,25CMmGsl22APKhfuj4Tp7j
257,0.848,0.555,10,-9.167,0,0.0369,0.0105,1.15e-05,0.0673,0.893,92.126,267262,4,5,32VygCu5knUb9ZmC5acyKZ
258,0.625,0.726,10,-7.731,0,0.155,0.00728,0.0,0.318,0.483,103.98,311867,4,5,6C7RJEIUDqKkJRZVWdkfkH
259,0.429,0.487,0,-7.074,1,0.0348,0.752,0.0,0.0972,0.286,89.835,456333,4,9,62WlC9unRXGdRIULjishS0
260,0.811,0.458,5,-9.688,0,0.0402,0.0193,1.41e-06,0.0526,0.797,92.94,268533,4,5,1aWV3uY3SIEZVbmv45oFWS
261,0.543,0.266,1,-18.813,1,0.0443,0.256,0.00093,0.0993,0.343,79.992,250693,4,2,7kFAwFdZcvvqOggZ2dY5jg
262,0.588,0.877,8,-4.78,1,0.16,0.00952,0.0,0.171,0.645,155.165,326187,4,3,58FUwmyGUqkt53YPUcm7cJ
263,0.674,0.473,2,-7.193,1,0.0362,0.0705,4.79e-05,0.0593,0.847,125.046,150867,4,1,6jouZcdraQvsbh7SWkLEui
264,0.731,0.738,9,-8.125,0,0.0377,0.184,0.0,0.214,0.958,117.656,236920,4,5,3L7RtEcu1Hw3OXrpnthngx
265,0.888,0.632,1,-3.872,1,0.219,0.19,0.0,0.101,0.662,91.979,266067,4,4,2NBQmPrOEEjA8VbeWOQGxO
266,0.539,0.694,7,-8.627,1,0.0697,0.384,0.0,0.202,0.877,131.901,141867,4,0,4Cl6BCh0RGp9puOTMkZlMM
267,0.694,0.394,0,-15.881,1,0.0428,0.0781,0.000677,0.247,0.719,104.126,238747,4,1,5Yt80fWRB8JG73XlPjrrKP
268,0.528,0.863,6,-5.772,0,0.0368,0.0616,7.48e-06,0.355,0.575,95.468,257400,4,5,2ypwlOO0Z3NfammOQgOey3
269,0.638,0.428,9,-12.156,0,0.0687,0.252,0.0,0.132,0.901,139.434,112800,4,8,6RJK553YhstRzyKA4mug09
270,0.535,0.514,10,-10.797,1,0.0261,0.258,0.0,0.108,0.464,95.041,224400,4,9,3wnREXB9cfkUQRfBODz49s
271,0.364,0.607,2,-9.791,1,0.125,0.451,0.0,0.251,0.598,79.987,171600,4,0,1DndHckdH9m5rp6gYP086b
272,0.732,0.696,11,-7.585,0,0.0404,0.0275,7.31e-05,0.095,0.806,88.794,272000,4,5,3138bmzQx3T63klLycjwT0
273,0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,354320,4,9,2GAIycsMaDVtMtdvxzR2xI
274,0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.67,163.983,216600,4,10,5HbCnVLXRyZVxnreOPgJCK
275,0.615,0.514,11,-9.759,1,0.0466,0.393,0.0,0.248,0.822,175.849,260667,4,10,69QIVIjPMnI1ABLBqh9P1b
276,0.26,0.408,4,-10.007,1,0.035,0.73,0.0,0.362,0.52,207.579,160453,4,10,6wdWtY9TSHJkJcqrZYXszh
277,0.391,0.543,4,-7.765,1,0.0371,0.137,0.000364,0.0856,0.238,144.552,305960,4,9,41e8y8N7OLiVTWMam9iebK
278,0.816,0.452,2,-13.44,0,0.0622,0.199,0.0019,0.124,0.932,123.594,245840,4,8,6XCZRVdMwkyadxXbOtfVMc
279,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4,9,5VGlqQANWDKJFl0MBG3sg2
280,0.45,0.441,9,-12.718,0,0.0352,0.498,0.00562,0.133,0.811,208.282,233173,4,10,66KgSwQE4UmJttgfYiaR5I
281,0.426,0.354,0,-10.989,1,0.0307,0.36,9.2e-06,0.0908,0.58,93.35,238627,4,2,55t5ZL2SBbHJbiemTX5JUa
282,0.599,0.414,0,-15.655,1,0.0386,0.581,0.0,0.202,0.889,83.86,167200,4,0,5efdzHjhTXm3P32utkjZsB
283,0.689,0.677,0,-6.36,1,0.0326,0.0697,0.0,0.0877,0.259,153.922,269173,4,9,1xFliXOpcu7E89AsDAZ7JV
284,0.559,0.615,5,-12.27,1,0.0473,0.283,0.0,0.0957,0.68,87.601,206253,4,0,12UzVR0M7asW2MHAZRJk0I
285,0.68,0.675,2,-7.998,1,0.191,0.772,0.0,0.069,0.805,84.967,122867,4,0,4zzXm1QJQXWLyUfFhWZBRg
286,0.618,0.688,5,-5.867,0,0.0477,0.409,6.32e-06,0.3,0.561,78.311,291880,4,5,6zmRoCPjIZA9ysAVBYiU9Z
287,0.728,0.853,2,-5.3,1,0.0522,0.175,0.0,0.112,0.816,131.665,194533,4,1,1sgfjgLRCqSfndpofU8T2C
288,0.484,0.469,3,-7.35,0,0.0257,0.489,9.58e-05,0.291,0.307,169.678,231227,4,8,2m5xo4HEFHgOQpqqrxCS5u
289,0.592,0.595,5,-4.517,0,0.0297,0.51,0.0,0.106,0.58,106.646,147467,4,8,3UB6yOPeImCCUuQzaggho1
290,0.26,0.49,3,-9.121,0,0.0415,0.806,0.0,0.336,0.399,80.599,161640,4,2,78VG6M1i7JQXBdygmWFwye
291,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244507,4,3,5xEM5hIgJ1jjgcEBfpkt2F
292,0.762,0.739,0,-4.178,0,0.0328,0.0269,0.0,0.498,0.852,110.002,198960,4,5,0TyOpxlWwDx98bjkIVHUgY
293,0.775,0.866,9,-3.598,1,0.0295,0.135,0.0376,0.152,0.875,131.338,295067,4,3,15ob9SMGLWrexuPuyuMjKl
294,0.463,0.224,5,-10.542,1,0.0255,0.866,0.0,0.116,0.394,67.47,149067,4,2,1cYDQneelDn4KjCniEv7n0
295,0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,246467,4,1,66ZcOcouenzZEnzTJvoFmH
296,0.464,0.48,8,-11.165,1,0.0278,0.00946,0.000147,0.0898,0.948,77.434,146467,4,0,6eQCOABK6G41PBTaHXeR4Y
297,0.751,0.84,6,-4.855,1,0.349,0.367,0.0,0.0916,0.801,99.057,213760,4,4,2CtCwQhY0ZLvr8L2l8Bo6e
298,0.633,0.792,1,-6.968,1,0.149,0.185,0.000185,0.152,0.918,175.795,217133,4,10,6onLnWywmbSnXDFPVY1mM6
299,0.515,0.876,8,-3.756,1,0.0292,0.000932,0.000166,0.136,0.385,145.916,258920,4,3,2wdEXKLcuU7B0M2gqFmABH
300,0.473,0.643,4,-4.67,1,0.0293,0.0134,0.0,0.16,0.0781,82.95,232800,4,9,4x3SQvTgvqSTU3nOL1urZh
301,0.611,0.507,1,-7.975,1,0.0305,0.304,0.0,0.107,0.175,119.92,273067,4,9,6hRcrByB9i6rYRiHNh170N
302,0.862,0.479,7,-9.199,1,0.0646,0.0522,0.00126,0.589,0.925,109.878,301520,4,7,3QHONiXGMGU3z68mQInncF
303,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,227853,4,4,6RX5iL93VZ5fKmyvNXvF1r
304,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,213107,4,1,6ihL9TjfRjadfEePzXXyVF
305,0.532,0.407,6,-9.658,0,0.0233,0.235,0.0,0.117,0.23,83.207,259853,4,8,4WUnM4KNZ0kjp0CUeoyOnS
306,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,216893,4,4,4DvhkX2ic4zWkQeWMwQ2qf
307,0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,258040,4,5,1OOtq8tRnDM8kG2gqUPjAj
308,0.344,0.36,2,-8.887,0,0.0298,0.94,0.594,0.0907,0.26,108.001,173613,4,6,6Szf3vFdDFNKu39oJ2v7jH
309,0.539,0.562,7,-6.497,1,0.0299,0.776,0.0179,0.375,0.659,87.995,154131,4,0,1gA4f2lkenxCcWLPjKRV0N
310,0.617,0.754,7,-5.172,1,0.0369,0.000535,0.0,0.0668,0.487,113.182,232520,4,3,2vVc2G9w2JteBgxpSUVwX5
311,0.764,0.57,0,-11.361,1,0.0348,0.45,0.362,0.0812,0.972,115.376,219933,4,1,6UjlpJhUqOQqv0hrb38IDI
312,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,248133,5,4,7Ie9W94M7OjPoZVV216Xus
313,0.662,0.531,8,-5.3,1,0.0361,0.202,1.16e-05,0.595,0.399,119.957,262333,4,7,51QxenFmXlJXUN9mpvxlaL
314,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,228347,4,10,3DamFFqW32WihKkTVlwTYQ
315,0.69,0.543,10,-8.686,1,0.0463,0.688,1.93e-06,0.162,0.927,126.459,171400,4,0,7arXVtGNJPa7aOHiKOeUsl
316,0.369,0.385,0,-9.132,1,0.0282,0.872,0.0,0.279,0.735,108.025,139320,4,2,27ACGh4AHzgs7RGVGlD5Qn
317,0.783,0.916,1,-3.344,1,0.415,0.11,0.0,0.0746,0.695,95.321,247427,4,4,2Ozc0me9PV5vlt8cokwdvI
318,0.365,0.372,4,-10.111,1,0.029,0.816,0.824,0.282,0.536,103.276,117345,4,6,0WAUtPUO7OvV98bqktHgj6
319,0.573,0.712,0,-5.976,1,0.0732,0.0572,0.0,0.167,0.346,140.012,259720,4,9,5j0McHPthKpOXRr3fBq8M0
320,0.587,0.751,0,-8.45,1,0.0357,0.0543,0.00149,0.0929,0.862,146.676,293813,4,1,3XXrgXegRLPSJMj54bMrNT
321,0.676,0.705,1,-6.796,1,0.0278,0.108,2.72e-06,0.0565,0.805,107.214,211773,4,1,2N0gEw1fIkOi44xDtquRqT
322,0.59,0.735,7,-4.843,1,0.0621,0.442,0.0,0.187,0.85,138.367,142493,4,10,48skOMMuEQSfwo0JZpfqjk
323,0.608,0.419,11,-10.016,1,0.0331,0.602,7.58e-06,0.108,0.602,100.22,268333,4,0,4vDBJeeQCbhP9FaPPMsYkY
324,0.813,0.619,7,-8.203,1,0.0294,0.245,0.0151,0.113,0.774,114.58,139507,4,0,7lL2lMWNtzOcf5HnEudNgn
325,0.554,0.529,8,-6.292,0,0.0346,0.6,0.000177,0.153,0.601,172.061,218920,4,10,12LygR44jtSgM5NqOcqXn7
326,0.584,0.334,1,-12.606,0,0.0263,0.847,0.0,0.164,0.637,103.643,139987,4,8,6Et30R1GtviOIDU7wYYyxp
327,0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,237000,3,11,61Qhe2mHSLhUE04QeK4lkD
328,0.582,0.462,6,-9.882,0,0.0254,0.137,4.98e-05,0.0755,0.528,96.361,255960,4,8,5WdF8jm3hBNi1t9qlqdjsE
329,0.493,0.732,0,-9.265,1,0.101,0.678,5.42e-06,0.0895,0.745,77.424,161920,4,0,0dtRBR7i4X2AdJ2pkXtmcU
330,0.877,0.637,1,-3.493,0,0.101,0.00516,2.5e-06,0.0959,0.569,119.988,272080,4,5,1gZ7i4qxXkHZb1r6eioaAP
331,0.45,0.311,4,-8.175,1,0.0314,0.977,0.00713,0.167,0.367,125.648,250107,4,2,3DUcaEvPO72PijivCjtZcU
332,0.67,0.623,10,-9.65,1,0.0348,0.41,0.0,0.145,0.96,126.334,178867,4,0,49oQUbmhXqjGb850ERxtfb
333,0.745,0.655,5,-7.589,1,0.166,0.0958,1.99e-06,0.0895,0.582,141.429,177267,4,3,7LbOQt7isddrw3Bs3Czl7E
334,0.642,0.623,0,-8.59,1,0.0266,0.0655,0.000359,0.13,0.71,115.156,195733,4,1,4aVQ7mWiYn3WD6Hg6uirdM
335,0.679,0.597,11,-8.601,0,0.0439,0.0913,0.000673,0.0487,0.9,184.174,315040,4,5,1zTuB57LYZa7xu7KUH8kF0
336,0.891,0.452,5,-9.086,0,0.0369,0.0334,0.00113,0.0342,0.964,110.586,307307,4,5,6r41t4oJtwcBHp4h1ZDMlj
337,0.599,0.762,0,-6.887,1,0.0423,0.714,4.43e-06,0.35,0.715,76.961,163373,4,0,6LRIeceMebqu7TmyyXCRTA
338,0.697,0.467,9,-7.536,1,0.0715,0.248,0.0,0.0941,0.572,82.082,229413,4,3,3goSVuTt3fDYDP6kRnFwuL
339,0.571,0.319,0,-10.171,1,0.0271,0.286,4.06e-05,0.634,0.575,138.355,156187,4,7,3k0Ow4RdqhAi9Xi4hymx2j
340,0.845,0.601,1,-5.283,1,0.161,0.0205,0.0,0.385,0.329,74.008,242013,4,1,2IpGdrWvIZipmaxo1YRxw5
341,0.746,0.79,11,-4.7,0,0.0257,0.0485,0.0261,0.0534,0.891,107.231,220867,4,5,46RVKt5Edm1zl0rXhPJZxz
342,0.553,0.444,11,-12.887,0,0.0529,0.0999,5.77e-06,0.0995,0.428,123.574,231160,4,8,6no2ORas32CYvNb6AjYlSc
343,0.654,0.452,2,-9.709,1,0.03,0.835,2.89e-05,0.16,0.691,106.662,259307,3,11,4f8hBeMXMvssn6HtFAtblo
344,0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,175173,4,7,2Cdvbe2G4hZsnhNMKyGrie
345,0.497,0.582,7,-8.961,1,0.0339,0.412,0.0,0.372,0.866,119.808,144013,4,0,1MA9StLzlFftLbuqOmoWij
346,0.524,0.391,4,-9.285,1,0.0291,0.732,0.0,0.11,0.201,119.923,257973,4,2,4hJ62c5praMlfhTZ7B9OQz
347,0.699,0.492,9,-9.449,0,0.0318,0.484,0.0,0.0482,0.388,117.907,264773,4,8,4SF1747p541umnykBp352Q
348,0.558,0.719,2,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027,208600,4,9,5QpaGzWp0hwB5faV8dkbAz
349,0.428,0.662,4,-5.433,1,0.0295,0.151,1.84e-06,0.215,0.367,71.515,353027,4,9,4JAJV4D2902ZQL4A63Q2fe
350,0.679,0.537,4,-15.514,0,0.0756,0.446,0.0323,0.145,0.506,191.222,228493,4,8,6DRIe2kaTQEYCXr6wBu4Xj
351,0.622,0.492,3,-8.305,0,0.0665,0.335,0.0,0.222,0.425,63.06,265813,4,8,0O5b1927V6FbLsZRtf7idi
352,0.491,0.535,8,-7.439,1,0.0415,0.186,0.0,0.11,0.721,151.573,139973,4,10,6jGMai6vxGIF1e0YLMmasR
353,0.726,0.423,2,-11.36,1,0.0325,0.605,0.0,0.126,0.852,123.282,141560,4,0,0LA0c8SIOnKNHfEd8LZoac
354,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4,5,7w87IxuO7BDcJ3YUqCyMTT
355,0.704,0.638,1,-9.522,1,0.0457,0.0862,0.251,0.115,0.837,137.396,140867,4,1,205EtD8tQnHDXMkmtYiaHF
356,0.459,0.191,10,-11.901,1,0.0341,0.8,0.0,0.164,0.537,80.351,124187,4,2,0gcJYi0reGtzqF3WzQHG0I
357,0.542,0.566,0,-7.87,1,0.0402,0.774,1.25e-06,0.0716,0.786,134.9,151853,4,0,18ltaDrNPGhcJkzzXvJoeM
358,0.69,0.786,2,-2.959,1,0.0692,0.229,0.0,0.0797,0.583,100.049,263173,4,1,5xZtUAVUVfjBtVtMOgMkyy
359,0.44,0.672,8,-7.212,1,0.0486,0.394,0.0,0.101,0.175,131.168,416840,4,9,5C7gqrbXCvuWjNbI3H51Lh
360,0.362,0.209,8,-14.072,1,0.0272,0.816,0.00101,0.146,0.0848,149.055,401027,3,11,5YCmsE6PwugaqJnX60Nwt8
361,0.541,0.755,5,-4.879,1,0.0566,0.671,0.0,0.0883,0.888,171.354,154373,4,10,4aYUrQq86T6IxgtyFMSklm
362,0.627,0.716,2,-7.175,1,0.0352,0.127,0.0,0.0344,0.734,101.99,186067,4,1,6vgN6KGstss0GnBbKlMNK9
363,0.799,0.71,4,-5.099,1,0.0397,0.0367,0.000372,0.12,0.767,110.732,214960,4,1,69eihm0ByPDKtOnZ2B9mA7
364,0.555,0.521,11,-11.743,1,0.0548,0.28,0.0302,0.321,0.684,136.357,237293,3,11,52YNr0Hzvx9SbKjzbq49XL
365,0.818,0.445,9,-8.629,1,0.0503,0.0635,1.62e-05,0.0857,0.694,103.938,254400,4,3,6xrdxmGZnnpScIck7YxCnd
366,0.873,0.869,1,-6.238,1,0.133,0.047,0.000722,0.0463,0.798,116.943,223520,4,1,5qRoxgyvBkvgvOo20wtPhS
367,0.595,0.473,8,-9.828,1,0.0347,0.702,0.0,0.0725,0.716,204.016,249293,4,10,4dqEzdFAYkj1rjYLVDuTlN
368,0.799,0.646,1,-12.579,0,0.146,0.354,8.41e-06,0.292,0.763,89.858,132027,4,8,2XBsQSZqHPPAtZpRG6TvIm
369,0.715,0.833,2,-5.379,1,0.108,0.00631,0.0,0.164,0.612,95.487,213093,4,1,3jDdpx9PMlfMBS5tOBHFm9
