,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
259,0.429,0.487,0,-7.074,1,0.0348,0.752,0.0,0.0972,0.286,89.835,456333,4,9
260,0.811,0.458,5,-9.688,0,0.0402,0.0193,1.41e-06,0.0526,0.797,92.94,268533,4,5
261,0.543,0.266,1,-18.813,1,0.0443,0.256,0.00093,0.0993,0.343,79.992,250693,4,2
262,0.588,0.877,8,-4.78,1,0.16,0.00952,0.0,0.171,0.645,155.165,326187,4,3
263,0.674,0.473,2,-7.193,1,0.0362,0.0705,4.79e-05,0.0593,0.847,125.046,150867,4,1
264,0.731,0.738,9,-8.125,0,0.0377,0.184,0.0,0.214,0.958,117.656,236920,4,5
265,0.888,0.632,1,-3.872,1,0.219,0.19,0.0,0.101,0.662,91.979,266067,4,4
266,0.539,0.694,7,-8.627,1,0.0697,0.384,0.0,0.202,0.877,131.901,141867,4,0
267,0.694,0.394,0,-15.881,1,0.0428,0.0781,0.000677,0.247,0.719,104.126,238747,4,1
268,0.528,0.863,6,-5.772,0,0.0368,0.0616,7.48e-06,0.355,0.575,95.468,257400,4,5
269,0.638,0.428,9,-12.156,0,0.0687,0.252,0.0,0.132,0.901,139.434,112800,4,8
270,0.535,0.514,10,-10.797,1,0.0261,0.258,0.0,0.108,0.464,95.041,224400,4,9
271,0.364,0.607,2,-9.791,1,0.125,0.451,0.0,0.251,0.598,79.987,171600,4,0
272,0.732,0.696,11,-7.585,0,0.0404,0.0275,7.31e-05,0.095,0.806,88.794,272000,4,5
273,0.392,0.402,0,-9.961,0,0.0536,0.288,0.0,0.243,0.228,143.883,354320,4,9
274,0.56,0.959,7,-2.433,1,0.102,0.000738,0.000206,0.209,0.67,163.983,216600,4,10
275,0.615,0.514,11,-9.759,1,0.0466,0.393,0.0,0.248,0.822,175.849,260667,4,10
276,0.26,0.408,4,-10.007,1,0.035,0.73,0.0,0.362,0.52,207.579,160453,4,10
277,0.391,0.543,4,-7.765,1,0.0371,0.137,0.000364,0.0856,0.238,144.552,305960,4,9
278,0.816,0.452,2,-13.44,0,0.0622,0.199,0.0019,0.124,0.932,123.594,245840,4,8
279,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,230760,4,9
280,0.45,0.441,9,-12.718,0,0.0352,0.498,0.00562,0.133,0.811,208.282,233173,4,10
281,0.426,0.354,0,-10.989,1,0.0307,0.36,9.2e-06,0.0908,0.58,93.35,238627,4,2
282,0.599,0.414,0,-15.655,1,0.0386,0.581,0.0,0.202,0.889,83.86,167200,4,0
283,0.689,0.677,0,-6.36,1,0.0326,0.0697,0.0,0.0877,0.259,153.922,269173,4,9
284,0.559,0.615,5,-12.27,1,0.0473,0.283,0.0,0.0957,0.68,87.601,206253,4,0
285,0.68,0.675,2,-7.998,1,0.191,0.772,0.0,0.069,0.805,84.967,122867,4,0
286,0.618,0.688,5,-5.867,0,0.0477,0.409,6.32e-06,0.3,0.561,78.311,291880,4,5
287,0.728,0.853,2,-5.3,1,0.0522,0.175,0.0,0.112,0.816,131.665,194533,4,1
288,0.484,0.469,3,-7.35,0,0.0257,0.489,9.58e-05,0.291,0.307,169.678,231227,4,8
289,0.592,0.595,5,-4.517,0,0.0297,0.51,0.0,0.106,0.58,106.646,147467,4,8
290,0.26,0.49,3,-9.121,0,0.0415,0.806,0.0,0.336,0.399,80.599,161640,4,2
291,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244507,4,3
292,0.762,0.739,0,-4.178,0,0.0328,0.0269,0.0,0.498,0.852,110.002,198960,4,5
293,0.775,0.866,9,-3.598,1,0.0295,0.135,0.0376,0.152,0.875,131.338,295067,4,3
294,0.463,0.224,5,-10.542,1,0.0255,0.866,0.0,0.116,0.394,67.47,149067,4,2
295,0.756,0.77,1,-3.502,1,0.0343,0.191,0.0,0.178,0.73,119.961,246467,4,1
296,0.464,0.48,8,-11.165,1,0.0278,0.00946,0.000147,0.0898,0.948,77.434,146467,4,0
297,0.751,0.84,6,-4.855,1,0.349,0.367,0.0,0.0916,0.801,99.057,213760,4,4
298,0.633,0.792,1,-6.968,1,0.149,0.185,0.000185,0.152,0.918,175.795,217133,4,10
299,0.515,0.876,8,-3.756,1,0.0292,0.000932,0.000166,0.136,0.385,145.916,258920,4,3
300,0.473,0.643,4,-4.67,1,0.0293,0.0134,0.0,0.16,0.0781,82.95,232800,4,9
301,0.611,0.507,1,-7.975,1,0.0305,0.304,0.0,0.107,0.175,119.92,273067,4,9
302,0.862,0.479,7,-9.199,1,0.0646,0.0522,0.00126,0.589,0.925,109.878,301520,4,7
303,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,227853,4,4
304,0.718,0.691,4,-6.44,1,0.0387,0.0159,0.0,0.0627,0.552,100.008,213107,4,1
305,0.532,0.407,6,-9.658,0,0.0233,0.235,0.0,0.117,0.23,83.207,259853,4,8
306,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,216893,4,4
307,0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,258040,4,5
308,0.344,0.36,2,-8.887,0,0.0298,0.94,0.594,0.0907,0.26,108.001,173613,4,6
309,0.539,0.562,7,-6.497,1,0.0299,0.776,0.0179,0.375,0.659,87.995,154131,4,0
310,0.617,0.754,7,-5.172,1,0.0369,0.000535,0.0,0.0668,0.487,113.182,232520,4,3
311,0.764,0.57,0,-11.361,1,0.0348,0.45,0.362,0.0812,0.972,115.376,219933,4,1
312,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,248133,5,4
313,0.662,0.531,8,-5.3,1,0.0361,0.202,1.16e-05,0.595,0.399,119.957,262333,4,7
314,0.512,0.662,3,-6.797,1,0.0439,0.0275,0.0,0.118,0.472,180.114,228347,4,10
315,0.69,0.543,10,-8.686,1,0.0463,0.688,1.93e-06,0.162,0.927,126.459,171400,4,0
316,0.369,0.385,0,-9.132,1,0.0282,0.872,0.0,0.279,0.735,108.025,139320,4,2
317,0.783,0.916,1,-3.344,1,0.415,0.11,0.0,0.0746,0.695,95.321,247427,4,4
318,0.365,0.372,4,-10.111,1,0.029,0.816,0.824,0.282,0.536,103.276,117345,4,6
319,0.573,0.712,0,-5.976,1,0.0732,0.0572,0.0,0.167,0.346,140.012,259720,4,9
320,0.587,0.751,0,-8.45,1,0.0357,0.0543,0.00149,0.0929,0.862,146.676,293813,4,1
321,0.676,0.705,1,-6.796,1,0.0278,0.108,2.72e-06,0.0565,0.805,107.214,211773,4,1
322,0.59,0.735,7,-4.843,1,0.0621,0.442,0.0,0.187,0.85,138.367,142493,4,10
323,0.608,0.419,11,-10.016,1,0.0331,0.602,7.58e-06,0.108,0.602,100.22,268333,4,0
324,0.813,0.619,7,-8.203,1,0.0294,0.245,0.0151,0.113,0.774,114.58,139507,4,0
325,0.554,0.529,8,-6.292,0,0.0346,0.6,0.000177,0.153,0.601,172.061,218920,4,10
326,0.584,0.334,1,-12.606,0,0.0263,0.847,0.0,0.164,0.637,103.643,139987,4,8
327,0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89e-06,0.0931,0.394,159.958,237000,3,11
328,0.582,0.462,6,-9.882,0,0.0254,0.137,4.98e-05,0.0755,0.528,96.361,255960,4,8
329,0.493,0.732,0,-9.265,1,0.101,0.678,5.42e-06,0.0895,0.745,77.424,161920,4,0
330,0.877,0.637,1,-3.493,0,0.101,0.00516,2.5e-06,0.0959,0.569,119.988,272080,4,5
331,0.45,0.311,4,-8.175,1,0.0314,0.977,0.00713,0.167,0.367,125.648,250107,4,2
332,0.67,0.623,10,-9.65,1,0.0348,0.41,0.0,0.145,0.96,126.334,178867,4,0
333,0.745,0.655,5,-7.589,1,0.166,0.0958,1.99e-06,0.0895,0.582,141.429,177267,4,3
334,0.642,0.623,0,-8.59,1,0.0266,0.0655,0.000359,0.13,0.71,115.156,195733,4,1
335,0.679,0.597,11,-8.601,0,0.0439,0.0913,0.000673,0.0487,0.9,184.174,315040,4,5
336,0.891,0.452,5,-9.086,0,0.0369,0.0334,0.00113,0.0342,0.964,110.586,307307,4,5
337,0.599,0.762,0,-6.887,1,0.0423,0.714,4.43e-06,0.35,0.715,76.961,163373,4,0
338,0.697,0.467,9,-7.536,1,0.0715,0.248,0.0,0.0941,0.572,82.082,229413,4,3
339,0.571,0.319,0,-10.171,1,0.0271,0.286,4.06e-05,0.634,0.575,138.355,156187,4,7
340,0.845,0.601,1,-5.283,1,0.161,0.0205,0.0,0.385,0.329,74.008,242013,4,1
341,0.746,0.79,11,-4.7,0,0.0257,0.0485,0.0261,0.0534,0.891,107.231,220867,4,5
342,0.553,0.444,11,-12.887,0,0.0529,0.0999,5.77e-06,0.0995,0.428,123.574,231160,4,8
343,0.654,0.452,2,-9.709,1,0.03,0.835,2.89e-05,0.16,0.691,106.662,259307,3,11
344,0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,175173,4,7
345,0.497,0.582,7,-8.961,1,0.0339,0.412,0.0,0.372,0.866,119.808,144013,4,0
346,0.524,0.391,4,-9.285,1,0.0291,0.732,0.0,0.11,0.201,119.923,257973,4,2
347,0.699,0.492,9,-9.449,0,0.0318,0.484,0.0,0.0482,0.388,117.907,264773,4,8
348,0.558,0.719,2,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027,208600,4,9
349,0.428,0.662,4,-5.433,1,0.0295,0.151,1.84e-06,0.215,0.367,71.515,353027,4,9
350,0.679,0.537,4,-15.514,0,0.0756,0.446,0.0323,0.145,0.506,191.222,228493,4,8
351,0.622,0.492,3,-8.305,0,0.0665,0.335,0.0,0.222,0.425,63.06,265813,4,8
352,0.491,0.535,8,-7.439,1,0.0415,0.186,0.0,0.11,0.721,151.573,139973,4,10
353,0.726,0.423,2,-11.36,1,0.0325,0.605,0.0,0.126,0.852,123.282,141560,4,0
354,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4,5
355,0.704,0.638,1,-9.522,1,0.0457,0.0862,0.251,0.115,0.837,137.396,140867,4,1
356,0.459,0.191,10,-11.901,1,0.0341,0.8,0.0,0.164,0.537,80.351,124187,4,2
357,0.542,0.566,0,-7.87,1,0.0402,0.774,1.25e-06,0.0716,0.786,134.9,151853,4,0
358,0.69,0.786,2,-2.959,1,0.0692,0.229,0.0,0.0797,0.583,100.049,263173,4,1
359,0.44,0.672,8,-7.212,1,0.0486,0.394,0.0,0.101,0.175,131.168,416840,4,9
360,0.362,0.209,8,-14.072,1,0.0272,0.816,0.00101,0.146,0.0848,149.055,401027,3,11
361,0.541,0.755,5,-4.879,1,0.0566,0.671,0.0,0.0883,0.888,171.354,154373,4,10
362,0.627,0.716,2,-7.175,1,0.0352,0.127,0.0,0.0344,0.734,101.99,186067,4,1
363,0.799,0.71,4,-5.099,1,0.0397,0.0367,0.000372,0.12,0.767,110.732,214960,4,1
364,0.555,0.521,11,-11.743,1,0.0548,0.28,0.0302,0.321,0.684,136.357,237293,3,11
365,0.818,0.445,9,-8.629,1,0.0503,0.0635,1.62e-05,0.0857,0.694,103.938,254400,4,3
366,0.873,0.869,1,-6.238,1,0.133,0.047,0.000722,0.0463,0.798,116.943,223520,4,1
367,0.595,0.473,8,-9.828,1,0.0347,0.702,0.0,0.0725,0.716,204.016,249293,4,10
368,0.799,0.646,1,-12.579,0,0.146,0.354,8.41e-06,0.292,0.763,89.858,132027,4,8
369,0.715,0.833,2,-5.379,1,0.108,0.00631,0.0,0.164,0.612,95.487,213093,4,1
370,0.764,0.732,1,-7.232,1,0.139,0.0544,0.0,0.31,0.652,89.976,213133,4,1
371,0.561,0.747,3,-4.471,0,0.171,0.118,0.0,0.0682,0.774,173.917,222987,4,10
372,0.378,0.677,2,-8.63,1,0.0298,0.0635,0.0,0.183,0.648,106.071,135693,4,1
373,0.852,0.604,0,-4.569,1,0.0642,0.0503,0.0,0.327,0.667,94.762,227547,4,1
374,0.435,0.45,0,-10.408,1,0.0289,0.438,0.959,0.208,0.609,95.031,117907,4,6
375,0.64,0.864,7,-6.576,1,0.0314,0.00832,0.0,0.123,0.701,102.026,268360,4,3
376,0.485,0.182,11,-18.083,0,0.0434,0.852,0.0,0.112,0.357,110.608,183360,1,11
377,0.338,0.551,6,-5.995,1,0.0465,0.805,0.0,0.316,0.66,108.045,152267,4,0
378,0.761,0.592,2,-9.836,1,0.0586,0.492,0.00626,0.61,0.332,123.095,189387,4,7
379,0.482,0.615,6,-11.093,1,0.0398,0.00888,1.78e-06,0.0431,0.437,96.307,230533,4,9
380,0.361,0.219,0,-16.553,1,0.0285,0.563,0.0,0.558,0.26,98.532,216267,3,11
381,0.604,0.548,0,-5.607,1,0.0703,0.536,0.0,0.594,0.577,105.003,178120,4,7
382,0.706,0.713,0,-5.512,0,0.0301,0.0596,0.0,0.132,0.544,102.037,257133,4,5
383,0.655,0.77,2,-6.338,1,0.0649,0.626,0.0,0.541,0.9,105.394,138893,4,7
384,0.533,0.237,8,-14.581,1,0.0337,0.691,7.8e-05,0.12,0.231,89.026,276000,4,2
385,0.644,0.591,5,-10.452,0,0.103,0.0565,0.0,0.113,0.531,156.584,213600,4,8
386,0.716,0.465,2,-15.205,0,0.0307,0.0107,0.000667,0.099,0.877,112.087,325813,4,8
387,0.689,0.702,6,-5.642,0,0.0261,0.216,0.0,0.159,0.484,99.031,213600,4,5
388,0.403,0.495,10,-6.888,0,0.0312,0.387,8.03e-06,0.147,0.38,132.912,217747,4,8
389,0.548,0.889,9,-4.682,1,0.0382,0.00165,0.00109,0.197,0.425,90.048,198973,4,3
390,0.505,0.2,0,-14.97,1,0.0303,0.825,2.26e-05,0.217,0.576,107.126,168568,4,2
391,0.556,0.864,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.143,216880,4,5
392,0.393,0.175,1,-11.687,1,0.0315,0.922,0.000138,0.109,0.193,124.684,348093,4,2
393,0.578,0.751,9,-7.803,1,0.0366,0.147,0.000499,0.627,0.684,137.023,248933,4,7
394,0.239,0.234,8,-12.473,1,0.0329,0.714,5.27e-06,0.113,0.239,108.005,193399,5,2
395,0.336,0.636,0,-13.785,1,0.0374,0.385,0.909,0.414,0.521,152.423,157760,4,6
396,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,263227,4,4
397,0.829,0.674,8,-4.493,1,0.0362,0.0838,0.00174,0.102,0.974,109.917,220200,4,3
398,0.758,0.686,11,-6.346,1,0.0792,0.0848,0.00127,0.142,0.444,130.007,230907,4,3
399,0.579,0.637,0,-6.201,1,0.0289,0.35,0.0,0.0905,0.719,135.28,157373,4,1
400,0.451,0.818,2,-8.124,1,0.0439,0.135,2.92e-05,0.052,0.755,124.532,229360,4,1
401,0.703,0.478,7,-8.062,1,0.0441,0.626,0.0,0.113,0.734,117.562,152160,4,0
402,0.253,0.303,9,-10.364,1,0.0303,0.776,0.0,0.0959,0.308,80.146,140667,4,2
403,0.66,0.581,4,-7.626,1,0.0475,0.274,0.0,0.0603,0.952,125.482,143787,4,0
404,0.566,0.301,10,-13.409,1,0.0284,0.394,4.83e-06,0.133,0.633,96.431,161373,4,0
405,0.928,0.771,3,-5.935,0,0.251,0.102,1.07e-05,0.338,0.679,93.987,231160,4,4
406,0.623,0.709,1,-9.818,0,0.0636,0.102,0.0,0.0967,0.948,122.394,165381,4,5
407,0.692,0.744,2,-4.565,1,0.257,0.00868,0.000423,0.359,0.0612,171.374,326467,4,4
408,0.808,0.535,1,-12.521,1,0.0353,0.179,9.91e-05,0.158,0.848,114.031,220627,4,1
409,0.636,0.569,4,-11.005,1,0.0326,0.0837,0.0,0.0562,0.774,80.659,220507,4,1
410,0.608,0.759,3,-4.353,0,0.0278,0.0323,0.0,0.196,0.739,119.662,178960,4,5
411,0.435,0.428,6,-11.747,1,0.0268,0.171,0.000708,0.149,0.61,95.534,187693,4,2
412,0.373,0.712,11,-9.261,1,0.0564,0.704,0.00602,0.457,0.612,131.73,183107,4,7
413,0.637,0.837,2,-8.605,1,0.0363,0.0393,0.00294,0.139,0.825,172.455,208827,4,10
414,0.37,0.188,9,-16.422,1,0.0335,0.95,0.0535,0.0846,0.192,115.142,184493,4,2
415,0.572,0.364,4,-14.355,0,0.0392,0.795,0.0,0.305,0.569,110.3,158053,3,11
416,0.584,0.533,10,-7.11,0,0.0305,0.684,0.0,0.306,0.224,131.745,288427,3,11
417,0.647,0.513,7,-12.372,1,0.0421,0.758,8.64e-06,0.108,0.955,131.641,139640,4,0
418,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,213293,4,7
419,0.659,0.678,0,-8.18,1,0.0313,0.157,6.69e-06,0.0784,0.647,106.186,258411,4,1
420,0.567,0.191,4,-23.954,1,0.0344,0.479,0.0081,0.115,0.527,104.105,185227,4,2
421,0.669,0.564,1,-13.589,1,0.0614,0.14,0.0,0.33,0.759,126.845,165733,4,1
422,0.839,0.706,5,-6.119,0,0.231,0.19,0.0,0.205,0.857,96.67,245373,4,4
423,0.583,0.168,0,-12.426,1,0.035,0.869,0.0,0.148,0.349,97.572,157080,4,2
424,0.546,0.818,0,-4.89,1,0.031,0.0487,0.0,0.0983,0.756,138.561,152920,4,1
425,0.374,0.384,11,-9.2,1,0.055,0.944,0.0144,0.111,0.307,82.593,135813,4,2
426,0.667,0.412,1,-7.544,1,0.0353,0.817,0.0,0.107,0.82,83.816,144867,4,0
427,0.659,0.628,0,-8.685,0,0.179,0.186,0.0,0.105,0.262,94.05,219427,4,8
428,0.769,0.505,1,-7.345,1,0.0829,0.311,7.49e-05,0.0777,0.757,171.804,279507,4,1
429,0.717,0.642,1,-10.727,1,0.0287,0.0194,0.000249,0.043,0.732,105.894,327427,4,1
430,0.575,0.684,1,-6.007,1,0.325,0.299,0.0,0.614,0.926,172.155,204040,4,4
431,0.408,0.397,9,-12.536,1,0.03,0.873,0.0,0.28,0.697,72.615,162773,4,2
432,0.399,0.681,9,-6.457,1,0.031,0.507,1.23e-06,0.102,0.347,109.716,274293,4,9
433,0.41,0.46,5,-7.204,1,0.029,0.748,3.46e-06,0.082,0.635,59.824,162133,4,2
434,0.628,0.609,10,-10.635,0,0.0278,0.332,0.0,0.136,0.775,132.596,136800,4,8
435,0.657,0.629,6,-4.938,1,0.0782,0.194,0.0,0.254,0.726,93.985,266893,4,3
436,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,267093,4,3
437,0.671,0.766,1,-9.218,0,0.0634,0.139,0.0,0.26,0.906,152.088,235573,4,5
438,0.58,0.521,1,-12.168,1,0.0285,0.694,6.72e-06,0.142,0.866,84.154,162438,4,0
439,0.281,0.202,3,-14.059,1,0.0279,0.833,0.000984,0.101,0.282,82.341,292227,4,2
440,0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,293827,4,5
441,0.488,0.632,11,-5.104,1,0.0265,0.747,3.96e-05,0.153,0.845,136.624,144267,3,11
442,0.739,0.818,8,-5.062,1,0.0418,0.008,0.00504,0.164,0.713,119.982,204827,4,3
443,0.623,0.605,0,-9.923,1,0.0306,0.352,0.0,0.101,0.804,106.163,151107,3,11
444,0.405,0.0826,10,-14.169,1,0.0538,0.896,0.0,0.142,0.359,62.775,217617,4,2
445,0.479,0.733,0,-8.753,1,0.0256,0.306,2.4e-05,0.414,0.806,99.307,208840,4,7
446,0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,352906,4,5
447,0.265,0.338,9,-11.109,1,0.033,0.883,0.00365,0.16,0.156,138.372,210027,3,11
448,0.888,0.822,5,-6.843,0,0.219,0.0025,0.0197,0.303,0.233,102.753,312360,4,4
449,0.678,0.368,2,-13.708,1,0.0705,0.388,0.00637,0.0948,0.327,130.809,176587,4,2
450,0.63,0.404,9,-11.941,1,0.128,0.523,0.0,0.0891,0.408,165.496,165947,4,0
451,0.682,0.827,10,-2.594,0,0.0417,0.226,0.0,0.434,0.698,89.984,248733,4,5
452,0.802,0.407,6,-10.857,1,0.0309,0.00727,0.00147,0.0626,0.821,104.058,176693,4,0
453,0.951,0.6,0,-4.675,0,0.0685,0.106,0.0,0.0712,0.822,125.04,218573,4,5
454,0.505,0.941,10,-1.04,1,0.109,0.692,0.0,0.0945,0.853,193.468,174573,4,10
455,0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,209493,4,8
456,0.736,0.335,2,-8.182,1,0.102,0.734,0.0,0.11,0.507,135.891,176653,4,0
457,0.8,0.681,2,-13.145,0,0.0406,0.00768,0.0491,0.161,0.957,120.61,185533,4,5
458,0.758,0.387,11,-10.086,0,0.0373,0.709,0.0,0.173,0.58,121.734,161080,4,8
459,0.697,0.608,4,-10.976,0,0.0463,0.0295,0.0,0.276,0.725,133.879,274533,4,5
460,0.526,0.55,0,-6.455,1,0.0283,0.802,8.56e-06,0.618,0.662,141.883,139387,4,7
461,0.519,0.625,5,-3.736,0,0.0288,0.124,0.0,0.227,0.138,139.885,220360,4,9
462,0.532,0.961,10,-4.056,1,0.0522,0.0519,0.905,0.0738,0.753,90.647,130320,4,6
463,0.56,0.541,1,-7.97,1,0.0288,0.23,0.0,0.118,0.278,139.76,240000,4,9
464,0.701,0.705,5,-6.18,1,0.0357,0.18,0.0,0.141,0.71,100.669,232960,4,3
465,0.365,0.513,7,-13.034,0,0.0357,0.0208,0.000147,0.205,0.739,80.647,331200,4,8
466,0.227,0.83,9,-6.736,1,0.0463,0.0132,0.568,0.357,0.68,144.14,197584,4,6
467,0.939,0.742,5,-5.171,0,0.0467,0.321,0.0,0.107,0.924,118.978,212360,4,5
468,0.431,0.379,9,-8.615,1,0.0267,0.794,0.0,0.303,0.31,97.061,167853,4,2
469,0.542,0.461,2,-7.071,0,0.0286,0.465,0.0,0.177,0.629,94.214,164560,3,11
470,0.327,0.258,7,-13.297,1,0.0263,0.963,0.000167,0.157,0.359,83.756,196453,4,2
471,0.53,0.768,7,-5.611,1,0.0284,0.00385,0.0,0.103,0.374,148.095,260333,4,9
472,0.581,0.651,7,-5.617,1,0.0392,0.143,1.05e-05,0.107,0.146,151.959,264600,4,9
473,0.511,0.753,5,-8.272,0,0.0511,0.181,0.00447,0.0537,0.72,100.79,213947,4,5
474,0.574,0.824,2,-6.885,1,0.0463,0.359,0.0,0.0816,0.434,149.981,257848,4,9
475,0.597,0.517,0,-6.963,1,0.365,0.179,0.0,0.307,0.412,92.035,257560,4,4
476,0.876,0.659,10,-11.076,0,0.208,0.242,0.000693,0.192,0.963,93.353,159613,4,5
477,0.624,0.28,2,-10.415,1,0.029,0.861,1.51e-06,0.116,0.288,105.087,226493,4,2
478,0.499,0.579,10,-11.035,1,0.0428,0.552,0.0,0.272,0.853,148.543,117000,4,0
479,0.473,0.527,6,-8.972,0,0.0278,0.524,0.0,0.216,0.619,107.549,196000,4,8
480,0.647,0.164,1,-12.859,1,0.0378,0.897,0.0182,0.13,0.201,83.769,239787,4,2
481,0.546,0.519,8,-9.072,1,0.0291,0.36,0.00046,0.24,0.247,140.054,342400,4,9
482,0.476,0.736,2,-5.38,1,0.0343,0.0217,1.08e-06,0.203,0.251,129.084,261853,4,9
483,0.673,0.614,7,-5.426,1,0.103,0.0782,0.0,0.139,0.362,176.052,289747,4,9
484,0.699,0.76,5,-3.173,1,0.0677,0.00223,0.0,0.132,0.696,129.996,179640,4,3
485,0.529,0.268,3,-14.49,1,0.0274,0.609,0.0,0.2,0.223,95.999,219133,4,2
486,0.568,0.366,8,-8.854,1,0.0258,0.417,3.39e-06,0.0664,0.311,79.98,321360,4,9
487,0.596,0.661,5,-6.239,0,0.226,0.31,0.0,0.0847,0.86,129.491,232573,5,4
488,0.68,0.625,11,-7.0,0,0.0353,0.0645,5.81e-05,0.109,0.814,94.02,266000,4,5
489,0.775,0.756,1,-7.969,0,0.0389,0.104,0.0,0.268,0.631,123.487,176600,4,5
490,0.658,0.706,11,-9.076,1,0.0354,0.686,2.18e-06,0.166,0.965,141.194,136427,4,0
491,0.692,0.496,7,-7.332,1,0.0241,0.172,6.42e-06,0.107,0.376,97.945,298960,4,9
492,0.54,0.53,4,-10.583,1,0.0361,0.614,0.0,0.198,0.896,143.453,154960,4,0
493,0.688,0.506,0,-13.311,0,0.0408,0.316,0.69,0.0611,0.784,108.753,182533,4,6
494,0.807,0.97,10,-6.056,0,0.0477,0.0536,6.6e-05,0.149,0.876,114.297,242373,4,5
495,0.631,0.516,8,-8.225,1,0.0353,0.413,0.0,0.115,0.18,116.654,329800,4,9
496,0.801,0.699,11,-8.18,0,0.279,0.00575,0.0,0.146,0.655,94.605,238467,4,4
497,0.267,0.0981,0,-17.316,1,0.032,0.946,0.0,0.119,0.402,193.33,195399,3,11
498,0.567,0.402,10,-13.809,1,0.0315,0.584,1.67e-05,0.0866,0.773,115.149,144293,4,0
499,0.718,0.757,2,-11.869,1,0.0327,0.00925,0.104,0.0851,0.646,123.473,249533,4,1
500,0.558,0.633,7,-3.265,1,0.0329,0.487,0.0,0.129,0.871,72.494,112520,4,0
501,0.717,0.54,3,-7.496,0,0.0689,0.046,0.0,0.0264,0.667,133.809,245267,4,5
502,0.649,0.399,2,-17.498,1,0.0772,0.116,0.00149,0.089,0.597,116.209,187373,4,0
503,0.453,0.265,7,-13.666,1,0.0309,0.855,0.00124,0.179,0.499,127.709,211747,4,2
504,0.365,0.291,0,-14.156,1,0.033,0.452,0.0,0.229,0.525,110.454,133999,4,2
505,0.729,0.816,10,-11.018,0,0.032,0.0354,0.0947,0.0866,0.962,127.053,272200,4,5
506,0.466,0.861,0,-8.61,1,0.0318,0.566,0.0595,0.22,0.955,154.928,126733,4,10
507,0.781,0.556,5,-13.067,0,0.0611,0.0661,0.0907,0.0339,0.968,125.999,491933,4,5
508,0.967,0.583,7,-5.562,0,0.0789,0.0584,0.0,0.0519,0.964,117.0,242733,4,5
509,0.236,0.33,9,-11.635,1,0.0381,0.782,2.45e-06,0.111,0.319,173.308,185160,4,2
510,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462,243027,4,9
511,0.72,0.672,7,-6.852,1,0.0551,0.009,0.0,0.232,0.705,124.986,204640,4,3
512,0.693,0.533,2,-10.954,0,0.0402,0.107,0.0,0.0695,0.568,127.661,291907,4,8
513,0.637,0.916,7,-6.95,1,0.0458,0.0139,2.24e-05,0.21,0.506,114.987,247173,4,3
514,0.492,0.178,7,-13.684,1,0.0392,0.926,0.0,0.103,0.443,107.522,173147,4,2
515,0.756,0.656,9,-14.853,0,0.0338,0.21,0.218,0.0889,0.876,124.364,332227,4,5
516,0.655,0.649,2,-8.092,1,0.0331,0.183,0.0,0.0969,0.773,95.818,166453,4,1
517,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,276493,4,1
518,0.648,0.622,7,-6.063,1,0.0428,0.00152,5.97e-05,0.109,0.51,88.684,278067,4,3
519,0.776,0.495,8,-13.861,1,0.0503,0.414,0.0,0.196,0.924,73.282,159493,4,0
520,0.645,0.435,8,-9.542,1,0.0521,0.0841,0.14,0.0735,0.89,80.698,176726,4,0
521,0.724,0.705,2,-5.859,0,0.112,0.067,0.0,0.262,0.662,146.589,246333,4,5
522,0.559,0.754,1,-7.47,0,0.0344,0.0839,0.0,0.0997,0.567,120.852,280600,4,5
523,0.463,0.369,4,-8.5,1,0.0318,0.266,0.0,0.0828,0.225,67.928,238013,4,9
524,0.547,0.722,1,-6.593,0,0.0389,0.382,0.0,0.049,0.654,112.424,160373,4,8
